Metal_Type,Concentration_mg_L,Frequency_Hz,Real_Impedance_ohm,Imag_Impedance_ohm,Magnitude_ohm,Phase_deg,Charge_Transfer_Resistance_ohm,Double_Layer_Capacitance_F,Temperature_C,pH,Conductivity_uS_cm,Target,regulatory_threshold_mg_L,exceedance_ratio,Contamination_Status_Regulatory,Safety_Status_Regulatory,Real_Impedance_abs,Imag_Impedance_abs,Impedance_real_imag_ratio,Impedance_magnitude_log1p,Frequency_log10,Charge_Transfer_Resistance_log1p,Capacitance_log10_abs,Conductance_proxy,Phase_rad,Phase_sin,Phase_cos,Temp_pH_interaction,Conductivity_pH_ratio,Rct_Cdl_product,Normalized_Rct_by_Z
Pb,1.476316053570791,100,649.7156907913065,-227.3823578362168,688.3554427151586,-19.28862156683766,721.4466644197912,2.339427803995925e-06,21.284962910704596,7.040744432881936,520.11934071589,1,0.01,147.6316053570791,Heavy contamination,Unsafe,649.7156907913065,227.3823578362168,2.857370716757359,6.5357570200171775,2.0,6.582643596389431,-5.6307047511653705,0.0014527378414473395,-0.3366499545125046,-0.33032695570667203,0.943866570196001,149.86198411764187,73.8727766076748,0.0016877723858437772,1.0480728699885906
Hg,0.2898310039481009,10000,3500.37774198169,-1012.344583802222,3643.828466450435,-16.130402991377913,3662.054354473219,2.857065681143759e-06,34.20301096243947,7.704700233367668,424.9635338083685,3,0.006,48.30516732468348,Heavy contamination,Unsafe,3500.37774198169,1012.344583802222,3.4576939492591667,8.201064583376676,4.0,8.206052601454749,-5.543927794918551,0.000274436628729084,-0.28152864187308707,-0.2778244346909057,0.9606318667880421,263.5239465441843,55.156400752980836,0.010462729818648497,1.0050018512642922
Pb,0.9865006296730634,10000,988.8055551009415,-299.9265062309231,1033.2919891968434,-16.873706365035407,1135.8414426229388,4.708699350943956e-06,24.37585830770541,7.415076979229347,559.3192482815816,1,0.01,98.65006296730634,Heavy contamination,Unsafe,988.8055551009415,299.9265062309231,3.2968261709297924,6.941472403209071,4.0,7.0360090316276755,-5.327006815672269,0.0009677806568270327,-0.29450173308459204,-0.2902630712002808,0.9569468895907342,180.74886578642284,75.4299988756532,0.0053483358636538785,1.099245377392992
Pb,0.999502869587297,1000,961.3972030487196,-274.4674215078319,999.8084554048636,-15.933411605254188,1063.687619296744,4.605547427242629e-06,23.39697037516092,7.243766322909866,528.3492885002115,1,0.01,99.95028695872969,Heavy contamination,Unsafe,961.3972030487196,274.4674215078319,3.5027734722162043,6.9085634077629585,3.0,6.970436719903879,-5.336624453149088,0.001000191581290497,-0.2780904935871606,-0.2745200043309183,0.9615813887665218,169.48218606171048,72.93847770271968,0.0048988637784419566,1.0638914019435346
Cu,2.3389739103963803,1000,389.5527467743023,-133.5876574366832,411.8215690548812,-18.92816039435252,452.58507303058974,1.3595131204025522e-06,21.937046060995016,6.99206577988283,574.9453010442417,2,2.0,1.1694869551981901,Low contamination,Unsafe,389.5527467743023,133.5876574366832,2.9160833736157348,6.023015463419782,3.0,6.117182844091182,-5.866297265651255,0.002428236098202781,-0.33035872022703977,-0.324382372062889,0.9459260418737045,153.38526907479667,82.2282454230069,0.0006152953448834341,1.0989834118406199
Cd,0.9947254250990508,100,916.7491159097392,-268.86453672857493,955.3622771658715,-16.345378321167626,1059.8963239128552,1.5277193030152437e-06,34.19003290008572,6.597367967628268,556.967449956527,0,0.003,331.5751416996836,Heavy contamination,Unsafe,916.7491159097392,268.86453672857493,3.409706341568614,6.863136792277928,2.0,6.966869418394518,-5.815672250586854,0.001046723346629827,-0.2852806691884782,-0.2814267876749065,0.9595827026259817,225.56422786718215,84.42267470982557,0.0016192240732365662,1.1094182272467148
Hg,0.3478276354322204,10000,2898.564319958444,-895.6261912580279,3033.78004993828,-17.17060437884788,3023.205349944131,2.982036709322553e-06,30.678556136619576,6.238489822638522,422.42272966763926,3,0.006,57.97127257203673,Heavy contamination,Unsafe,2898.564319958444,895.6261912580279,3.2363550198144413,8.017894229677411,4.0,8.014403641721422,-5.525341402166559,0.00032962178652998084,-0.2996835809682513,-0.29521790522561075,0.9554299495170759,191.3878602315458,67.71233769862374,0.009015309333353734,0.9965143484955803
Cu,2.11556683474005,1000,381.12931156260953,-105.29743670358944,395.4075142287196,-15.444275811848692,435.6792485053713,1.426477091221694e-06,31.124913330771328,6.818152069132191,476.21413528688447,2,2.0,1.057783417370025,Low contamination,Unsafe,381.12931156260953,105.29743670358944,3.619549758194615,5.982442758453562,3.0,6.079198940483069,-5.845430852774471,0.002529036409305643,-0.26955346350287995,-0.2663010512306075,0.9638899055978714,212.21439222775865,69.84504457930807,0.0006214864671135956,1.1018486822490052
Cu,2.4613010204784924,10000,344.86699926701255,-110.57958146782042,362.1616918187676,-17.77814354624703,400.0494718511197,2.38232349339479e-06,27.49106842070367,6.057036987822585,554.9120499829174,2,2.0,1.2306505102392462,Low contamination,Unsafe,344.86699926701255,110.57958146782042,3.1187222332203617,5.894848167097088,4.0,5.994084790896768,-5.62281700597026,0.0027611976158363463,-0.3102871397741915,-0.30533207670997,0.9522459361593396,166.51441825896353,91.61443970161154,0.0009530472553111,1.1046156478919014
Hg,0.2593425255276732,10000,3752.125056269253,-1125.0537068020644,3917.1658480427673,-16.691065068158892,4011.852586328421,1.5935415128699108e-06,27.120916779057254,6.422111778533701,483.4682946532652,3,0.006,43.223754254612196,Heavy contamination,Unsafe,3752.125056269253,1125.0537068020644,3.335063058394994,8.273378927379603,4.0,8.297257635559916,-5.797364169694371,0.0002552866125133303,-0.2913140411039844,-0.28721114970513784,0.957867295341611,174.17355909141585,75.28182492774503,0.006393053639828856,1.0241722566666254
Pb,0.5902135139011778,1000,1689.998622051009,-493.04010601270073,1760.4499108669138,-16.264074036010424,1748.3404546426673,3.544161420527544e-06,21.65031864487215,6.864966751745319,594.4730969559956,1,0.01,59.02135139011778,Heavy contamination,Unsafe,1689.998622051009,493.04010601270073,3.427710243929014,7.473892561877088,3.0,7.466994112817956,-5.450363985460226,0.000568036610315708,-0.2838616417165047,-0.2800648305693109,0.9599810887086179,148.6287176617391,86.59518951322877,0.006196400789292128,0.9931213855330445
Cu,2.12459363175582,100,463.1622210765828,-163.59947254738046,491.2067084745224,-19.45438380070712,463.4060440814751,4.797981726956647e-06,28.39761643375988,6.83721037134383,547.1480899786899,2,2.0,1.06229681587791,Low contamination,Unsafe,463.1622210765828,163.59947254738046,2.831074048479063,6.198898767434415,2.0,6.140759264557035,-5.318850903723966,0.0020358028152822586,-0.3395430512689876,-0.33305626679132777,0.9429069536020105,194.16047760234704,80.0250482553347,0.002223413731664184,0.9434033291598813
Pb,1.9364379267580705,1000,500.07730159163935,-163.71302508974773,526.1931794989476,-18.127175584943217,545.1746380149661,4.986935081177526e-06,23.703747426631857,6.088590861993985,403.0999833380642,1,0.01,193.64379267580705,Heavy contamination,Unsafe,500.07730159163935,163.71302508974773,3.054596916246839,6.267567045887136,3.0,6.3029387744481085,-5.3020792075731755,0.0019004427251419734,-0.3163788980443882,-0.3111272275433877,0.9503682698202656,144.32241997680416,66.20579250743826,0.002718750527685094,1.0360731747474512
Cd,0.2577726481218937,1000,3827.2586580717375,-1139.0311117997862,3993.156734894455,-16.57354065849684,4097.028902705719,2.50096452998766e-06,34.657179992006085,7.178120307050582,575.9971383121673,0,0.003,85.92421604063124,Heavy contamination,Unsafe,3827.2586580717375,1139.0311117997862,3.36010019254076,8.292587755793285,3.0,8.318261381654823,-5.6017188515330165,0.0002504284370461058,-0.289262853203919,-0.28524578107498016,0.958454403912322,248.773407485726,80.24345003888564,0.010246523964001266,1.0260125446373152
Pb,1.5350073362309986,10000,592.8509968358289,-135.89086955981372,608.2258074752816,-12.9100882707742,658.6467664633085,3.396050548458449e-06,31.94871410022721,7.099368511706473,420.1609569737115,1,0.01,153.50073362309985,Heavy contamination,Unsafe,592.8509968358289,135.89086955981372,4.362699265608254,6.412188983018146,4.0,6.491704489420263,-5.46889799073573,0.0016441262236952944,-0.225323547048111,-0.2234217422044137,0.9747218706432849,226.81569487266566,59.182863408443446,0.002236797712488103,1.0828984208944359
Cd,0.2808403197931508,1000,3583.960770983224,-1077.9498779881967,3742.559384619225,-16.739739927089943,3718.7471508174303,4.425070614096326e-06,26.194880902893317,6.156208608041826,428.1047448360172,0,0.003,93.61343993105028,Heavy contamination,Unsafe,3583.960770983224,1077.9498779881967,3.3247935216326847,8.22779214493993,3.0,8.221410974746744,-5.353981661563813,0.00026719682902278774,-0.292163577655275,-0.288024789244024,0.9576229533490389,161.26115130102227,69.54032457692315,0.01645571873833665,0.993637446635944
Pb,1.303741526709622,100,739.4956051099273,-210.02595917449955,768.7422542725657,-15.855206565520175,866.6393839826827,1.469848291185536e-06,22.270118880372998,7.886326104920879,546.8984801222102,1,0.01,130.3741526709622,Heavy contamination,Unsafe,739.4956051099273,210.02595917449955,3.5209723979500946,6.6460557241006075,2.0,6.7657761720933465,-5.832432119725727,0.001300826114918016,-0.2767255581521491,-0.27320725250524946,0.9619551949953453,175.6294198859769,69.34768772896811,0.0012738284176210318,1.127347142901136
Cu,1.1933528992934392,1000,853.7930034060292,-258.27733041897835,892.003179407698,-16.830870124408357,897.8069233449677,3.758257644207861e-06,31.77997536708176,6.19876555790172,572.993711886096,2,2.0,0.5966764496467196,Safe,Safe,853.7930034060292,258.27733041897835,3.3057218069340335,6.794590141237124,3.0,6.801068243157528,-5.42489790849121,0.0011210722372793473,-0.2937540996464735,-0.28954754465166593,0.9571636325029235,196.9966167364315,92.43674509729601,0.0033741897326839657,1.0065064161992303
Cu,1.9007418725163705,100,481.8479305252384,-105.70946726244551,493.3071250452045,-12.373719958710176,503.66885784946464,2.635374646900273e-06,21.83080650621974,7.709668302474672,507.2699255799112,2,2.0,0.9503709362581853,Safe,Safe,481.8479305252384,105.70946726244551,4.558228728221603,6.203157034623763,2.0,6.223902487161598,-5.578992873471044,0.0020271347183690837,-0.21596215399922938,-0.21428733114843773,0.9767706689439849,168.30827693846015,65.79659534137022,0.0013273561384096967,1.0210046283079526
Cd,0.7805469960057214,100,1290.2059762594288,-422.00622621713376,1357.4684954508418,-18.112112405195923,1414.2500059690344,1.8245846411206564e-06,22.840006302456057,6.000619463830012,457.8099465891559,0,0.003,260.1823320019071,Heavy contamination,Unsafe,1290.2059762594288,422.00622621713376,3.0573150254719823,7.214113237909855,2.0,7.255061477134423,-5.738598026686052,0.0007366653468205491,-0.31611599596197815,-0.31087736299690494,0.9504500329717973,137.05418637251796,76.2937808791921,0.002580418839595897,1.0418289711381423
Hg,0.2064071859075419,10000,4909.956468573922,-1471.0945196787895,5125.60158509417,-16.67898223537275,5399.823830751508,2.611014474989768e-06,23.17280776616341,7.764562190090766,470.2631090506351,3,0.006,34.40119765125698,Heavy contamination,Unsafe,4909.956468573922,1471.0945196787895,3.337621344441324,8.542198259595896,4.0,8.59430678216636,-5.583024420662368,0.0001950990500135473,-0.29110315588889835,-0.28700914326952354,0.9579278426268307,179.92670701939406,60.565309089831956,0.014099018184486885,1.053500499620133
Cd,0.6984205520384962,10,1461.1103712746608,-470.84399205363945,1535.1018148316368,-17.86157764401246,1523.963022971837,1.3038411478596677e-06,28.353359574096416,6.039439464408625,468.5778659192112,0,0.003,232.80685067949872,Heavy contamination,Unsafe,1461.1103712746608,470.84399205363945,3.1031730168176495,7.337003197208498,1.0,7.3297254415159605,-5.884442356377173,0.0006514225899140274,-0.31174333948862903,-0.3067184127492414,0.9518003022066057,171.238398760366,77.586317174471,0.001987005697167289,0.9927439393575246
Cd,0.8159049647107562,10,1205.0122482814345,-411.6351058951647,1273.380531857465,-18.860291466574328,1270.5313493877184,3.781628594357223e-06,31.80584980985549,7.515624063784232,465.3356207619024,0,0.003,271.9683215702521,Heavy contamination,Unsafe,1205.0122482814345,411.6351058951647,2.927379689003979,7.150215482158898,1.0,7.147977239994898,-5.422206298765335,0.000785311205080642,-0.3291741839775121,-0.32326166106428333,0.9463096208355701,239.04081020005708,61.9157659764162,0.0048046776808718635,0.9977625050804033
Pb,1.890766729219179,10000,541.7459208307138,-156.57453518685782,563.9186358028068,-16.120266456936825,560.1333450419047,2.0109706749938123e-06,24.714723180870383,6.723381622600506,448.58193436433,1,0.01,189.0766729219179,Heavy contamination,Unsafe,541.7459208307138,156.57453518685782,3.4599874122616945,6.336681713347715,4.0,6.3299585689753,-5.696378353527234,0.0017733054673297064,-0.2813517259723483,-0.27765447929195486,0.9606810033143746,166.16651564192264,66.7196895070944,0.001126411730965461,0.9932875231964865
Pb,0.8519631227831803,1000,1161.7264654423184,-345.72798370974635,1212.0792957678589,-16.572923091609873,1328.6573061472045,2.245622580179512e-06,21.27004721412934,7.47643360027264,521.7734189258466,1,0.01,85.19631227831803,Heavy contamination,Unsafe,1161.7264654423184,345.72798370974635,3.3602326689709847,7.100917278421482,3.0,7.192676523463612,-5.648469880457024,0.0008250285303039266,-0.2892520746283901,-0.28523545028522723,0.9584574783998421,159.02409567110206,69.78907949333359,0.002983662848004645,1.0961801845682024
Cd,0.4593843242283774,10000,2177.2205730921096,-658.8629106824768,2274.7285022543942,-16.836682141471154,2512.5513094839016,1.4843251929658512e-06,26.968076952866287,6.803490410849957,580.0810637130135,0,0.003,153.12810807612578,Heavy contamination,Unsafe,2177.2205730921096,658.8629106824768,3.3045122707446866,7.730055500896484,4.0,7.829451896484611,-5.828178452710879,0.0004396129028182922,-0.29385553848040136,-0.28964463672456014,0.9571342562131488,183.47705294788952,85.26227400903795,0.0037294432072862943,1.1045499746421192
Cu,1.3048320266608349,100,750.1016173329284,-227.1543670006736,783.7420128926046,-16.84796344977432,819.4602880695904,4.458636455559568e-06,31.221653617399035,6.141815844663683,461.41648261666825,2,2.0,0.6524160133304174,Safe,Safe,750.1016173329284,227.1543670006736,3.3021668358566134,6.665355017769795,2.0,6.709865509687412,-5.3507005430321515,0.0012759300682477935,-0.2940524344542242,-0.28983308699032356,0.9570772077976047,191.75764688394258,75.12704617193023,0.0036536755142704217,1.0455740212829892
Pb,1.9887252532375628,10,494.6179064713087,-86.41938325996745,502.1107280322672,-9.9106497317416,565.2579521110673,2.973777117130955e-06,23.324957646310825,7.535013390790728,437.3388594922824,1,0.01,198.87252532375626,Heavy contamination,Unsafe,494.6179064713087,86.41938325996745,5.723460267908553,6.220810281126546,1.0,6.3390497201618885,-5.526545567893838,0.0019915925794235277,-0.17297346883078368,-0.1721122024192518,0.9850773521802206,175.75386820457865,58.04088682426972,0.001680951163264197,1.1257635428845414
Hg,0.4671504355659329,10000,2151.2427231198085,-650.5363196965712,2247.452503840802,-16.82532929273158,2467.8778544381594,3.288587511145602e-06,23.298868220590613,6.14250537064273,567.715533274285,3,0.006,77.85840592765548,Heavy contamination,Unsafe,2151.2427231198085,650.5363196965712,3.3068756624071396,7.717997482501246,4.0,7.811519016447928,-5.482858555808181,0.00044494822395160614,-0.2936573938904149,-0.28945498006513243,0.9571916289414015,143.11342317487507,92.4241004159606,0.008115832291138134,1.0980778682617593
Pb,1.3099356954208394,1000,713.7283168336548,-203.9160078250949,742.2869044362336,-15.944923248198592,733.4665487594083,3.277730732379419e-06,34.20840541020066,7.844240871922436,548.3566661779407,1,0.01,130.99356954208395,Heavy contamination,Unsafe,713.7283168336548,203.9160078250949,3.5001093069767317,6.611082113435637,3.0,6.5991444517033155,-5.484294248546732,0.0013471879862384912,-0.27829140965885446,-0.27471319594405214,0.9615262138778146,268.3389718819886,69.90563842459443,0.0024041058480409805,0.9881173227964832
Pb,1.763049941564632,10000,516.4049657401905,-167.90878611433476,543.0169878516848,-18.01190562559148,616.1927917029112,2.641972458165367e-06,34.31230590678767,6.1019480715833225,586.1674063119821,1,0.01,176.30499415646318,Heavy contamination,Unsafe,516.4049657401905,167.90878611433476,3.075508897941037,6.298980474036907,4.0,6.425181441391174,-5.577907362531977,0.001841563012520872,-0.31436705772506035,-0.30921460998600653,0.9509922843909944,209.37190885950008,96.06233932826997,0.0016279643845991205,1.1347578537820595
Hg,0.284431089772419,10,3446.362938718293,-1028.004230114676,3596.4162999442456,-16.609142349323193,4012.2777535136647,1.770119661752558e-06,34.856985980923646,6.958650555543031,433.103947120982,3,0.006,47.4051816287365,Heavy contamination,Unsafe,3446.362938718293,1028.004230114676,3.3524793359366742,8.18797117231831,1.0,8.29736358130653,-5.751752095679928,0.00027805457338607453,-0.2898842199281159,-0.2858412776436957,0.9582769766591597,242.55758486070997,62.23964597758772,0.007102211739906921,1.1156321790596797
