Metal_Type,Concentration_mg_L,Frequency_Hz,Real_Impedance_ohm,Imag_Impedance_ohm,Magnitude_ohm,Phase_deg,Charge_Transfer_Resistance_ohm,Double_Layer_Capacitance_F,Temperature_C,pH,Conductivity_uS_cm,Target
Hg,0.0806775392234721,10000,12339.665726128844,-3721.471485638426,12888.6267791033,-16.782580290064274,13858.43364627273,3.712241507150701e-06,30.45709720918675,7.993525169972818,548.5633381154663,3
Cu,1.051623813898974,1000,932.6350826831524,-307.4223591742174,981.9962853145892,-18.243651541132923,1000.7629939177712,2.1843283565418016e-06,34.93280342396568,6.19790460337307,415.5965665979967,2
Pb,0.7027494337322342,10,1415.417331110755,-460.5894941214086,1488.4720028618972,-18.025352667828027,1526.6084533557926,3.246464639165821e-06,20.205164766569663,7.365283602890122,513.4679859137872,1
Pb,1.9446726673837609,10000,444.4358986214863,-177.80225294518982,478.6824721418921,-21.80450939625473,506.2694432965338,3.859423896801637e-06,25.32699822973686,6.50567240614958,485.8145534910007,1
Cu,2.099059071790034,10,505.9713963265219,-162.1527992874577,531.3196629312422,-17.76952167138238,600.8801929047595,3.91241796947097e-06,24.21541889405304,6.78396222581392,403.5233014282215,2
Pb,1.94873324172983,1000,476.9543510568223,-149.1059115649111,499.7179463013486,-17.360336623551838,528.6904433112071,3.666153821190756e-06,23.93473775248302,7.291868369601876,447.1951154238903,1
Hg,0.2446240452485594,100,4078.136064183584,-1236.069559804739,4261.345059329349,-16.861882713461274,4704.863956576009,4.483241699102473e-06,23.33794673748329,6.872974698615414,456.95839781334286,3
Cd,0.3806345197767337,100,2604.594622617162,-756.5102708414054,2712.235413465205,-16.196056011544833,2651.0640072965307,4.480421833376418e-06,30.63685761222844,6.501092117862257,422.3719892692645,0
Hg,0.2777638382781098,100,3560.7137396958788,-1043.653517716601,3710.5114204245815,-16.335984244021734,3711.0884047220943,3.3157462376280133e-06,21.271392099129827,6.668892373756649,526.3073819485321,3
Cd,0.4955605197696191,10000,2017.564756029158,-611.9654865576374,2108.3332994355333,-16.873541311547342,2220.181376350425,2.7194254764448493e-06,31.124132509150076,6.683096233846353,448.4795752503778,0
Cd,0.1950982158355695,100,5114.84302161047,-1570.33132874698,5350.472840577885,-17.06724908411301,5135.314386601077,3.5662811822604e-06,30.401387630244106,7.918647809016427,455.5238999238777,0
Hg,0.3383718416105928,10000,2936.7357621955543,-892.3548308197674,3069.318178528528,-16.90189838330095,3085.2494139517958,4.272848005481853e-06,23.762061987513444,7.597226031846902,579.6477196400294,3
Hg,0.1472171821293198,1000,6756.262293925885,-2038.875116056107,7057.201422886941,-16.79253292724857,7455.402058980492,1.0226084193647389e-06,23.792506747477415,6.9170975429588,493.4246185386279,3
Hg,0.3288145797040233,1000,3057.203909331786,-930.3038720450968,3195.6159089564653,-16.924948881525133,3066.3517960912754,4.967988036059405e-06,29.432908780167534,6.399641840682728,478.4256293938545,3
Hg,0.342590491579169,10000,3001.6176832718475,-914.4396830595192,3137.819091420703,-16.943302365059722,3160.431045427844,1.731575089316797e-06,31.43256658225517,7.622032220525312,544.7742076629435,3
Cu,1.3040497062572962,10,773.8362965786715,-245.2201468880976,811.7607617656903,-17.582831547081035,853.3914377127728,2.880995942639905e-06,33.14728419631048,6.314364943216747,581.9227593765825,2
Pb,0.5920244406660022,100,1738.925364792154,-529.4084417556014,1817.727901122613,-16.93264805669501,1938.2581178173816,4.488118939371468e-06,32.78209345781714,6.420924434284007,405.0072672474888,1
Cd,0.8026854274615959,100,1176.306961212723,-365.60291034012806,1231.813116932387,-17.2655425448745,1394.100593391807,1.9001615961767972e-06,34.4732449124578,6.732026783680302,489.6477693110793,0
Hg,0.2569101906961941,100,3900.298868477379,-1165.923210370702,4070.836301784567,-16.64307583996415,4403.707029305614,2.907180895601533e-06,28.720773430047668,7.760696391703981,522.1562712155894,3
Hg,0.0761737079774641,10000,13073.020806614284,-3914.698867666188,13646.565144192033,-16.670259913239697,14157.39076175878,1.5303287207247167e-06,33.62983342010539,6.2635733372682205,463.71261962519793,3
Hg,0.4976898427263952,1000,1935.4372755090417,-598.8440843963623,2025.96438390372,-17.19260213597515,2295.5645450164525,2.5803053015527705e-06,32.12769909890616,6.244468385709052,554.4815444246483,3
Cu,1.1155611219927333,100,859.4412993199738,-232.41108327585147,890.3113267875792,-15.132061974069025,994.3534695313624,1.7085418191720102e-06,33.420014364710205,6.987949976610532,594.2954140540547,2
Hg,0.3627658529863489,1000,2816.194000967793,-864.4594463271501,2945.885059779357,-17.064401717604,2928.846785723345,2.454510995084628e-06,20.1743990192805,6.552821082187349,588.6854732500567,3
Hg,0.4926555163685361,100,2077.3166907279897,-655.5510194947036,2178.3002026207573,-17.51443883676992,2131.676894944823,2.4938568671708884e-06,34.48854487798717,7.13745588329632,453.1965078759884,3
Hg,0.1576310468971665,100,6356.078159466498,-1899.207886412648,6633.756112871427,-16.636242588063507,7215.18047503804,4.972683158393332e-06,27.102952442697173,6.903273369366447,445.2676556874972,3
Pb,0.7133740530307943,10000,1325.1541115900811,-413.8943961653111,1388.287430844616,-17.34550553643728,1473.5404073649634,4.979252117215089e-06,31.97274484362264,6.869918212702434,591.4981062042442,1
Cu,1.2427698788448578,10,794.8401653014834,-232.02622017529723,828.0139221204707,-16.273346885676524,920.373026445734,1.4591451146424496e-06,21.908061790066714,6.223945940973986,491.72569748629314,2
Hg,0.186473816405418,10000,5377.768187160544,-1661.4038281701737,5628.55695139478,-17.167973153152193,6172.392646125885,3.90387511731339e-06,25.939116437209613,6.28209938049968,441.6595446169383,3
Cd,0.190941229909582,100,5245.990379619966,-1545.9479950563284,5469.037416811474,-16.419789372610417,5901.961117988759,1.2069819186764046e-06,24.071909945314864,7.642157154893701,541.3993927260836,0
Cd,0.7229452075247187,100,1291.041013265138,-373.8664358187333,1344.0844503841554,-16.15023667884734,1545.7329809304244,1.1207680613487544e-06,24.37488155751405,7.771765475143489,456.8840647807583,0
Cd,0.1560626183170564,10,6363.168476756536,-1938.9600740102203,6652.028204404564,-16.946824406340355,7042.232746788452,1.4213355769798572e-06,21.848834299263228,6.4693670657705,453.4493950142105,0
Cu,2.0188442562995794,1000,492.1290216391811,-177.21424896868,523.0639195902073,-19.803802918557025,503.26154669697127,4.861942628031737e-06,32.0864574881451,6.226921003049538,575.849808615557,2
Cu,2.9933937077059536,1000,360.8835312646917,-74.81974129745697,368.5578880256019,-11.712841274097508,420.66558904948937,4.76345419157879e-06,20.138634718716173,6.106833343869021,432.4958306753807,2
Cd,0.8325732425554169,100,1091.2891389078686,-342.1343397423197,1143.6642388083972,-17.406934427558745,1146.2581066929283,1.775711281122722e-06,24.68758185477804,7.2165952274837935,412.8785892932473,0
Hg,0.3268487472039549,1000,3051.412947481128,-932.1075812189908,3190.602688994884,-16.986210446291736,3525.786915271377,1.646689342214846e-06,22.616158148246225,7.430706425000411,453.8372880343375,3
Cu,1.6125072415732231,100,627.3046922130454,-233.5124495468993,669.3573342885674,-20.41764456359789,747.3842466672922,1.962140346063788e-06,28.835584109125108,6.745619978406412,521.3890825676408,2
Cd,0.6615062526624746,10,1554.182107877368,-473.2701964752415,1624.643561929155,-16.936226105904296,1770.771532007887,3.0621879763005693e-06,23.81378603921816,7.35935173498128,424.6175706806541,0
Cd,0.5743373175204864,10,1775.7799592768988,-537.2883800797847,1855.2825302735491,-16.833963641662333,1987.463642264747,3.27881852814164e-06,23.88497681792149,7.425917631119052,494.3189344553588,0
Hg,0.2417375227506671,100,4165.846724632832,-1235.4441554544596,4345.181376465277,-16.518511158978907,4549.426373033252,1.8863737217577893e-06,27.325072159929785,7.87068456279381,525.467422085064,3
Pb,0.6960655651102992,10,1396.6492478382345,-446.9763429151598,1466.4300094491098,-17.746479554364623,1498.4398008876967,4.026491152359781e-06,29.790335590113884,6.129747275670215,569.7473985186348,1
Cu,2.773208430480933,10000,265.19305628612994,-109.96365273065118,287.0877253110027,-22.5215899291966,283.915938044879,2.2382126776106038e-06,21.819570568477456,6.38458344646216,445.97391824045087,2
Hg,0.2524030919695951,10000,3942.2639622829593,-1173.6599359893582,4113.26181924534,-16.57890869617949,4444.013799142843,4.688525302117642e-06,22.63267178698244,6.137051975193977,563.4692646765579,3
Cd,0.2751602606386886,10,3684.327312931314,-1085.163592454853,3840.813425721328,-16.411550081831326,4237.914525772269,3.6268908258269223e-06,23.707621168917765,7.735987866672221,446.9812522262477,0
Cd,0.4309834157895607,100,2389.9476217988263,-748.4073335620055,2504.3887820926,-17.38784322805444,2714.2716731116634,2.745404777214447e-06,34.606223211769404,7.5851743200671375,535.3533082479281,0
Hg,0.2363583886380171,100,4266.39061915304,-1258.286904019917,4448.0754094355325,-16.43237347645992,4435.689618048524,4.159648006811382e-06,25.957287499143806,7.149284141243678,486.13471429649104,3
Cu,2.655075791133749,10,398.1041237195592,-118.68040028613132,415.41777854901017,-16.600053731890547,437.4357904155033,4.271658504186659e-06,28.984851359465395,6.167326820102367,422.936248475734,2
Pb,1.600421570842103,1000,643.8173496868266,-171.30909812455505,666.2188730875296,-14.900211665981052,745.7516723225841,2.1619264224357747e-06,23.623142190739667,6.54662471730744,542.8526925643697,1
Pb,1.6539573404620098,10000,576.8045780218456,-174.445780636906,602.6067138764544,-16.827143730494267,631.6822360384675,2.358858175344337e-06,27.35689287736232,6.595439696117034,443.5525237098036,1
Cd,0.1099281379857824,1000,9090.34896810888,-2777.5502487824224,9505.22118346067,-16.990498275163386,10065.96754355023,4.743820614914414e-06,21.11178761578937,7.121486392030834,435.3246852049183,0
Cu,1.832307996359523,100,629.213251387439,-191.8033230625525,657.7977124157475,-16.952814788677703,726.2550554137637,1.6589641534530877e-06,20.521132188834905,6.516087788073431,471.6645857178767,2
Pb,1.222016227452985,100,771.1918384623804,-210.1546751652887,799.3133548270129,-15.243336567861084,873.1843199123732,1.1686016678517369e-06,27.0310029023219,6.14591972782591,530.6580489518967,1
Cu,1.0383845536461134,1000,1043.7732956308982,-331.0069090709437,1095.0014915628592,-17.595137940833133,1129.225955054735,2.816221290438197e-06,25.97988931277618,7.461524603706598,446.7992957581256,2
Cu,1.5196264174900684,10,641.9550648995547,-200.34581884801543,672.4914516037162,-17.332463273743056,756.9180099248689,4.204839600974516e-06,22.05320479537741,6.598160423310823,436.7323077563772,2
Cd,0.7842608408099215,1000,1341.3575819103428,-405.9299446441224,1401.4347228847807,-16.837190166375716,1384.969695934482,4.086672425242984e-06,30.314021433811007,6.9047483540466015,401.9907251426729,0
Pb,0.7056645585934986,1000,1346.763152253579,-462.0192232734433,1423.809239660353,-18.934992914219418,1614.9081263383375,4.678122515651331e-06,34.893552363488965,6.255333269964611,494.3286194203447,1
Hg,0.2908895591536662,10000,3467.026020711827,-1006.6808547047988,3610.218244306301,-16.19111007477692,3549.439017152989,3.132802657476161e-06,25.934702317950688,7.605096606789159,485.72911386303656,3
Cd,0.2936816848155137,10000,3368.208698063843,-1028.4901230170965,3521.735618534794,-16.980169114983504,3378.279622605663,1.4002586862661331e-06,29.36837953876092,7.131063753848116,446.77354872747526,0
Pb,0.5181811619658399,1000,1859.0636457049277,-547.6043850620222,1938.03720328606,-16.412824814515435,2189.984002328111,3.354755897344065e-06,34.444639135467284,7.803171252419726,410.73043280193815,1
Pb,0.8618021863993122,1000,1171.285791226704,-353.1197600909753,1223.3576622134156,-16.77703192039557,1228.667903998739,4.113582457412847e-06,32.47302458670313,6.9909431261306665,485.85117491916736,1
Pb,1.9638106323650808,100,559.6876569774762,-142.75391596605564,577.6062273699797,-14.308777942643069,641.3684319340747,1.3733124810793057e-06,26.953283349540285,7.882851343635759,557.6410222143263,1
Pb,1.7023056678244843,10000,545.1914938350634,-155.4363257019574,566.9164103268073,-15.913067763629227,633.6232305915472,1.6906296043903591e-06,31.06234226689879,7.7837364087626515,543.0564262654354,1
Pb,1.9393649664815504,10000,440.68190509547634,-136.90305695906238,461.45746118500966,-17.258026327023128,516.3898569457006,1.0491626446226836e-06,21.92202560375786,7.152919712918468,572.1589779720341,1
Cu,1.975708087852725,100,501.5554088715618,-168.33692451185414,529.0511774133286,-18.55328543829902,601.0232993322068,3.3746103177872416e-06,27.681557831956987,7.867786876299727,401.9165375426312,2
Cd,0.1987625788097531,10,5026.756356310827,-1492.0698928656052,5243.524771650009,-16.532235839437934,5322.369552601099,4.546937567783618e-06,24.18590415769905,6.646177494589105,593.2838633609197,0
Cu,2.095918977947386,10000,504.5336612697876,-188.82892446002865,538.7119620604576,-20.51907935810068,576.2019960087976,3.6826532640083994e-06,22.417455318442418,6.731284325408423,468.2824505254897,2
Hg,0.2544698005519824,10000,3977.2191233052536,-1180.2479285860582,4148.645215936967,-16.528363708949588,4069.013227941499,4.928160350363929e-06,26.394213593818023,6.090955902612074,598.0795592183929,3
Pb,1.766535624109424,10,563.1089657673632,-190.9135847613064,594.5920485290751,-18.728451706888475,608.9245576314651,1.2521346099990465e-06,21.965218316504217,7.178401813527707,450.52389212035496,1
Cd,0.1882743227058201,10000,5404.173903646775,-1596.2064978548997,5634.977441361326,-16.4553220927613,6320.691202852989,4.612004340605985e-06,30.48477662261728,7.443847939857867,494.3072775156489,0
Pb,1.2323617055326672,10000,822.6618135400067,-243.5725532087481,857.9627312031457,-16.492893969008186,883.153460526719,4.256273149546724e-06,26.843600660800032,7.5470383804842065,470.7855353150607,1
Cd,0.2350437982245858,10,4237.204884510533,-1258.2789899961576,4420.087244612449,-16.5392963767978,4738.123331233956,2.25696608199802e-06,27.96716948846996,6.299632572092206,471.1521429988605,0
Cu,1.64935185378012,10,525.7204018968571,-156.07634429256274,548.3992762744346,-16.535148344207744,578.6891973568328,4.894106207349008e-06,22.19563908002236,6.888318144625001,568.4564197496431,2
Cd,0.7636213696490197,1000,1296.4165464911716,-423.9725058501714,1363.9826053630486,-18.109513262666304,1463.900997124164,2.15175099268566e-06,22.096574916402417,6.353726424187832,549.2837879474678,0
Hg,0.2642081582159449,100,3768.0751342339513,-1147.6371235380925,3938.9670199882353,-16.939086004204402,4501.26296561145,4.557218895312874e-06,28.75123152890186,7.324254697708498,598.4302870460097,3
Hg,0.2191497283155962,100,4611.105541983675,-1369.8838758428749,4810.288572695702,-16.545821546733155,4662.506021010874,4.522994308296758e-06,34.775146217441694,6.315892744843536,522.7029365435025,3
Cd,0.4550286507130318,10,2220.7879951917494,-662.9032822103279,2317.6151710655104,-16.6203184927562,2475.717364745681,4.03063046641189e-06,21.443758748565884,7.80832736791215,492.65132087890055,0
Cd,0.513502091565388,10,1888.443280746052,-542.9131861177021,1964.9358137749405,-16.039543766230874,2214.3994605991857,3.253881895251408e-06,24.28597142848672,6.461269291322827,418.0147725893783,0
Cd,0.8065148894533511,10000,1248.5154329304537,-366.4891386183926,1301.193711555189,-16.359070478892033,1368.718181883218,1.480010998467552e-06,33.041886748068315,6.58280453257649,599.3122839027714,0
Cd,0.9028762200462108,1000,1141.1480925325102,-361.6784655738063,1197.0924281568275,-17.585627578181438,1159.0703222223444,3.127886937985993e-06,21.084080183828554,7.701812644302,510.30613058645656,0
Hg,0.4799006089267677,1000,2160.1663755122777,-663.9711954080959,2259.906307399824,-17.08587846359335,2402.338027760705,2.4271850226197383e-06,33.138285820504265,6.916935220291448,540.0954939380283,3
Pb,1.6803550793829427,10,639.4875125889683,-189.78790596622576,667.0560156450663,-16.529901536896638,681.9589338767015,4.168868132621407e-06,27.864289750621268,6.047991891600146,481.3484774382623,1
Cd,0.3838662061732114,10000,2643.1166630898697,-839.215880246963,2773.147848269546,-17.615161986873705,2725.022506016988,4.03251682598738e-06,26.124001608896386,6.989172502405292,509.5431416358472,0
Cd,0.719321235477888,10000,1393.2037692843585,-384.4922930728478,1445.285807783554,-15.428284202916052,1629.7793861161674,4.642450029490422e-06,24.64520846527184,6.169086670760246,588.5155463785775,0
